TLANAME,CRASHROAD,CRASHDIST,CRASHDIRN,INTSN,SIDEROAD,CRASHID,CRASHDATE,CRASHDOW,CRASHTIME,MVMT,VEHICLES,CAUSES,OBJECTSSTRUCK,ROADCURVE,ROADWET,LIGHT,WTHRa,JUNCTYPE,TRAFCTRL,ROADMARK,SPDLIM,CRASHFATALCNT,CRASHSEVCNT,CRASHMINCNT,PERSAGE1,PERSAGE2,EASTING,NORTHING
Dunedin City,SHORT ST,70,E, ,KAIKORAI VALLEY ROAD,201432612,11/03/2014,Tue,1104,QD,CE1,330A 611A ,C,R,D,B ,F , ,N,C,50,0,0,0,,,1402722,4914195
Dunedin City,SIDEY ST,, ,I,COLE ST,201435985,07/05/2014,Wed,1030,BC,CW2C,122A 301A 375A ,,E,D,BF,F ,T,S,C,50,0,0,0,,,1404128,4914196
Dunedin City,SMITH ST,, ,I,RATTRAY ST,201413935,08/06/2014,Sun,1232,DC,CS1,410A 500A ,H,R,D,B ,F ,T,S,R,50,0,0,2,,,1405866,4916815
Dunedin City,SMITH ST,, ,I,STUART ST,201412573,01/05/2014,Thu,1120,DA,ME2,131A ,,M,D,B ,F ,X,T,C,50,0,1,0,,,1405997,4917003
Dunedin City,SOUTH ROAD,5,N, ,BRIDGE ST,201412651,05/04/2014,Sat,1220,DB,CS14B,135A 806 ,Q,E,W,OF,L ,T,G,C,50,0,0,3,,,1405162,4914855
Dunedin City,SOUTH ROAD,140,E, ,EGLINTON ROAD,201434159,07/04/2014,Mon,1055,DB,CS1C,131A 801 ,M,M,W,OF,L , , ,C,50,0,0,0,,,1405590,4915034
Dunedin City,SOUTH ROAD,15,N, ,EGLINTON ROAD,201449230,04/12/2014,Thu,320,DA,CS1C,103A 131A 402A ,M,E,D,DO,F , , ,C,50,0,0,0,,,1405580,4914919
Dunedin City,SOUTH ROAD,140,N, ,EGLINTON ROAD,201432423,08/01/2014,Wed,817,DA,CN1,111A 131A 901 ,E,M,W,O ,H , ,N,C,50,0,0,0,,,1405590,4915034
Dunedin City,SOUTH ROAD,, ,I,EGLINTON ROAD,201412367,09/04/2014,Wed,825,LB,SE1C4,303B 375B ,,E,D,B ,F ,T,S,C,50,0,0,1,,50,1405570,4914907
Dunedin City,SOUTH ROAD,5,W, ,LAW ST,201416031,30/09/2014,Tue,1758,NA,CE1E,713B 719B ,,R,D,B ,F ,T,G,P,50,0,1,0,8,,1405072,4914704
Dunedin City,SOUTH ROAD,20,E, ,MORRISON ST,201414634,06/07/2014,Sun,2130,PO,4W1E,514B 701B 713B 722B 801 ,,R,W,DO,L , , ,P,50,0,1,0,20,,1404294,4914419
Dunedin City,ST ANDREW ST,50,W, ,GEORGE ST,201418608,26/10/2014,Sun,1255,NB,4W1E,371A ,,R,D,OF,F , ,N,C,50,0,1,0,78,,1406317,4917207
Dunedin City,ST ANDREW ST,, ,I,GREAT KING ST,201418679,24/12/2014,Wed,1550,FE,CE1C,181A 387A ,,R,D,BF,F ,X,T,C,50,0,0,1,,,1406476,4917147
Dunedin City,ST ANDREWS ST EXTENSION,200,E, ,SH 88,201431430,17/02/2014,Mon,1432,DA,CE1,135A 801 901 ,C,S,W,OF,H , ,N,R,50,0,0,0,,,1406800,4916855
Dunedin City,STAFFORD ST,100,W, ,HOPE ST,201435349,03/05/2014,Sat,1100,MO,CW1C,420A ,M,R,D,B ,F , , ,C,50,0,0,0,,,1405744,4916175
Dunedin City,STAFFORD ST,, ,I,HOPE ST,201413300,24/05/2014,Sat,1230,KA,CE1C,302B 370B ,,R,D,O ,F ,X,G,C,50,0,0,1,,,1405834,4916218
Dunedin City,STAFFORD ST,, ,I,MAITLAND ST,201430843,01/01/2014,Wed,230,HA,CN2C,321A 375A ,,R,D,DO,F ,X,S,C,50,0,0,0,,,1405397,4916011
Dunedin City,STAFFORD ST,, ,I,MAITLAND ST,201430842,03/01/2014,Fri,1810,LB,CW1C,303B 351B 375B ,,R,W,OF,L ,X,S,C,50,0,0,0,,,1405397,4916011
Dunedin City,STEVENSON ROAD,, ,I,CORSTORPHINE ROAD,201414140,07/06/2014,Sat,1320,GD,CN1C,181A 387A ,,R,D,BF,F ,T,G,C,50,0,0,1,,,1403821,4913438
Dunedin City,STEVENSON ROAD,190,E, ,MAIN SOUTH ROAD,201431074,08/02/2014,Sat,1050,BB,4E1C,123A 350A ,,E,D,O ,F , ,N,C,50,0,0,0,,,1403093,4913649
Dunedin City,STEVENSON ROAD,200,E, ,MAIN SOUTH ROAD,201431475,21/02/2014,Fri,543,DA,CE1,103A ,FT,E,D,DO,F , ,N,C,50,0,0,0,,,1403102,4913647
Dunedin City,STEWART ST,470,E, ,BEACH ST,201443545,28/07/2014,Mon,1330,CB,VW1V,129A ,M,R,D,BF,F , ,N,N,50,0,0,0,,,1418849,4946830
Dunedin City,STONE ST,100,S, ,KAIKORAI VALLEY ROAD,201446218,24/07/2014,Thu,350,DA,CE1,111A 131A ,P,E,W,DO,L , ,N,C,50,0,0,0,,,1403897,4916787
Dunedin City,STRATHALLAN ST,100,E, ,ANDERSONS BAY ROAD,201418668,25/11/2014,Tue,1620,JA,CE1C,308B 375B 927 ,,R,W,OF,H ,D,N,C,50,0,0,2,,,1406232,4915234
Dunedin City,STUART OFFRAMP,50,E, ,HIGHGATE,201412930,15/05/2014,Thu,1630,FA,MW1C,331A 902 ,,R,D,B ,F , , ,R,50,0,0,1,,,1405244,4917741
Dunedin City,STUART ST,, ,I,CARGILL ST,201414423,18/07/2014,Fri,1045,HA,CN2C,301A 375A ,,R,D,BF,F ,X,S,C,50,0,0,1,,,1405818,4917143
Dunedin City,STUART ST,, ,I,CARGILL ST,201439813,23/06/2014,Mon,1526,HA,CS14,301B 314B 377B ,,R,D,B ,F ,X,S,C,50,0,0,0,,,1405818,4917143
Dunedin City,STUART ST,10,W, ,CUMBERLAND ST CENTRAL,201436766,22/05/2014,Thu,2100,EA,CW1CCC,129A 330A 407A ,M,R,D,B ,F ,X,G,C,50,0,0,0,,,1406480,4916830
Dunedin City,STUART ST,20,E, ,HIGHGATE OBR,201414707,29/07/2014,Tue,1155,AO,PW1V,129A 504A ,,R,D,B ,F , , ,R,50,0,1,0,,,1405280,4917683
Dunedin City,STUART ST,, ,I,LITTLEBOURNE ROAD S,201434884,25/02/2014,Tue,1835,LB,CS1C4,322A ,,R,D,OF,F ,X,T,C,50,0,0,0,,,1405744,4917312
Dunedin City,STUART ST,, ,I,LONDON ST,201430213,13/01/2014,Mon,1357,CA,CS1C,130A 613A 801 ,,R,W,O ,H ,X,T,C,50,0,0,0,,,1405767,4917252
Dunedin City,STUART ST,, ,I,MORAY PLACE,201447015,30/08/2014,Sat,2355,DA,CS2C,103A 120A ,M,R,D,DO,F ,X,G,C,50,0,0,0,,,1406413,4916854
Dunedin City,STUART ST,40,N, ,QUEENS DRIVE,201410766,09/02/2014,Sun,1005,CC,MS1,110A 132A ,,R,W,O ,F , ,N,C,50,0,0,1,,,1405721,4917344
Dunedin City,STUART ST,120,N, ,QUEENS DRIVE,201411947,20/03/2014,Thu,1750,CC,CN1,129A 353A ,P,R,D,BF,F , , ,R,50,0,0,1,,,1405661,4917400
Dunedin City,STUART ST,, ,I,SLIP ROAD W,201436817,16/05/2014,Fri,1031,DC,CN2,423A ,FGI,R,D,B ,F ,T,G,R,50,0,0,0,,,1405204,4917723
Dunedin City,STUART ST,, ,I,SMITH ST,201414554,14/07/2014,Mon,1620,HA,CS2C,322B 334B ,,R,D,O ,F ,X,T,C,50,0,0,2,,,1405997,4917003
Dunedin City,STUART ST,, ,I,SMITH ST,201444030,14/07/2014,Mon,905,DA,CW1,136A 420A 620A ,,R,W,BF,F ,X,G,C,50,0,0,0,,,1405997,4917003
Dunedin City,STUART ST,, ,I,SMITH ST,201413336,19/05/2014,Mon,1535,HA,CE1C,322B 334B ,,R,D,O ,F ,X,T,C,50,0,0,4,,,1405997,4917003
Dunedin City,STUART ST,, ,I,STRATHMORE CRESCENT,201443770,08/09/2014,Mon,2130,AA,VN1C,372A 671A ,,R,D,DO,F ,T,G,C,50,0,0,0,,,1405393,4917604
Dunedin City,SUTHERLAND ST,100,W, ,AIREDALE ST,201432421,23/01/2014,Thu,820,MO,CE1C,135A 801 804 ,M,R,W,O ,L , , ,N,50,0,0,0,,,1405402,4916280
Dunedin City,TAIERI ROAD,, ,I,ASHMORE ST E,201411751,15/03/2014,Sat,1910,NB,VE1E,711B ,,R,D,O ,F ,T,G,C,50,0,0,1,20,,1403688,4918815
Dunedin City,TAIERI ROAD,30,W, ,COLINSAY ST,201418624,15/10/2014,Wed,1815,FD,CE1C4,331A 351A ,,E,D,BF,F , ,N,X,50,0,0,2,,,1403379,4918954
Dunedin City,TAIERI ROAD,20,S, ,DEAN ST,201412363,05/04/2014,Sat,130,CA,4N1CV,103A 130A 801 ,M,R,W,DO,L , , ,C,50,0,0,1,,,1404399,4918192
Dunedin City,TAIERI ROAD,10,N, ,FARLEY ST,201443428,16/08/2014,Sat,1600,CB,CS1C,129A 358A ,M,R,D,O ,F ,T,N,C,50,0,0,0,,,1404593,4918023
Dunedin City,TAIERI ROAD,, ,I,NAIRN ST,201434588,06/03/2014,Thu,158,BF,CW2V,103A 131A 517A ,,R,D,DO,F ,X,T,C,50,0,0,0,,,1404793,4917866
Dunedin City,TAIERI ROAD,130,E, ,WAKARI ROAD,201413700,15/05/2014,Thu,1800,JA,CW1C,308B 377B 930 ,,R,D,DO,F ,D, ,C,50,0,1,1,,,1403898,4918783
Dunedin City,TAY ST,70,W, ,FORFAR ST,201438503,07/06/2014,Sat,1615,MO,CW1,130A 420A ,F,R,D,TF,F , , ,C,50,0,0,0,,,1393820,4916623
Dunedin City,TAY ST,, ,I,FORFAR ST,201410736,03/04/2014,Thu,1500,HA,CE1C,302B 375B ,,R,D,B ,F ,X,G,C,50,0,1,1,,,1393884,4916650
Dunedin City,TEDDER ST,100,N, ,MARKET ST,201446072,02/09/2014,Tue,1115,MO,4S1C,371A 386A 929 ,M,R,D,B ,F ,D, ,N,50,0,0,0,,,1406712,4913895
Dunedin City,TENNYSON ST,50,S, ,VIEW ST,201445666,25/09/2014,Thu,1734,MO,CS1C,371A 402A ,,R,D,TF,F , , ,N,50,0,0,0,,,1406030,4916743
Dunedin City,TEWSLEY ST,30,N, ,CRESSWELL ST,201436664,08/05/2014,Thu,1000,EA,CN1CV,112A 134A ,M,R,W,O ,F ,X,G,C,50,0,0,0,,,1406835,4916618
Dunedin City,THOMAS BURNS ST,, ,I,ST ANDREWS ST EXTENSION,201439030,28/06/2014,Sat,1010,GF,CS1C,381A ,,R,D,OF,F ,M,N,N,50,0,0,0,,,1406777,4916771
Dunedin City,THOMAS BURNS ST,15,N, ,WILLIS ST,201439032,18/06/2014,Wed,1930,FF,CN1C,181A ,,R,D,DO,F , ,N,C,50,0,0,0,,,1406516,4916510
Dunedin City,THOMAS BURNS ST,, ,I,WILLIS ST,201435919,15/04/2014,Tue,802,JA,CS1V,302B 375B ,,E,W,OF,L ,T,G,C,60,0,0,0,,,1406505,4916500
Dunedin City,THOREAU ST,50,S, ,MULFORD ST,201434162,06/04/2014,Sun,1100,CA,CS1C,504A ,M,R,D,O ,F , , ,N,50,0,0,0,,,1402586,4913584
Dunedin City,THREE MILE HILL ROAD,410,E, ,DALZIEL ROAD,201412757,03/05/2014,Sat,2215,DB,CN1,103A 129A 359A ,C,M,D,DN,F , ,N,C,50,0,0,1,,,1402747,4919197
Dunedin City,THREE MILE HILL ROAD,1000,W, ,HALFWAY BUSH ROAD,201415211,09/08/2014,Sat,1203,DA,4W1,111A 131A ,C,M,I,BN,FF, ,N,L,80,0,1,0,,,1401262,4919137
Dunedin City,THREE MILE HILL ROAD,1500,W, ,HALFWAY BUSH ROAD,201413172,27/05/2014,Tue,1710,DA,4W1,135A 802 803 ,C,E,I,TN,FF, , ,C,80,0,0,1,,,1400792,4919180
Dunedin City,THREE MILE HILL ROAD,600,E, ,SILVERSTREAM VALLEY ROAD,201440335,05/07/2014,Sat,2220,CC,4N1,103A 130A 801 ,E,R,W,DN,L , , ,C,80,0,0,0,,,1398553,4919639
Dunedin City,THREE MILE HILL ROAD,, ,I,TAIERI ROAD,201416307,06/09/2014,Sat,430,DA,CE1,101A 111A ,,E,D,DO,F ,T,N,C,50,0,0,1,,,1402749,4919197
Dunedin City,TIMARU ST,, ,I,MIDLAND ST,201435080,28/03/2014,Fri,1630,PD,CN1E,722B ,,R,D,B ,F ,X,G,C,50,0,0,0,,,1406564,4914728
Dunedin City,TOMAHAWK ROAD,250,E, ,DOMAIN AVENUE,201418226,02/12/2014,Tue,830,CB,CW1,130A 350A 402A ,P,R,D,O ,F , , ,N,50,0,0,1,,,1409695,4913753
Dunedin City,UNION ST EAST,40,E, ,HARBOUR TERRACE,201448437,04/11/2014,Tue,1250,EA,CE1C,129A ,M,R,D, F,  , ,N,C,50,0,0,0,,,1407494,4917724
Dunedin City,UNION ST WEST,30,W, ,GEORGE ST,201438173,27/05/2014,Tue,755,CC,4W1CC4,135A 135D 802 ,MM,R,I,BF,FF, ,N,C,50,0,0,0,,,1406633,4918032
Dunedin City,UNION ST WEST,50,W, ,GEORGE ST,201438170,27/05/2014,Tue,730,CB,4E1C,135A 802 ,M,R,I,BF,FF, ,N,C,50,0,0,0,,,1406614,4918039
Dunedin City,UPPER JUNCTION ROAD,1000,W, ,BLANKET BAY ROAD,201416629,17/09/2014,Wed,1450,BF,CE14,111A 131A 197B ,,E,W,O ,F , , ,N,50,0,0,2,,,1412460,4922575
Dunedin City,VICTORIA ROAD,, ,I,FORBURY ROAD,201412572,15/04/2014,Tue,1445,HA,CW1C,321B 337B 801 ,,R,W,O ,L ,X,S,C,50,0,1,0,,,1405340,4912774
Dunedin City,VICTORIA ROAD,60,E, ,KENNEDY ST,201439716,18/06/2014,Wed,1950,MC,ME1C,372B 801 ,,R,W,DO,L , , ,C,50,0,0,0,,,1405740,4912960
Dunedin City,VICTORIA ROAD,, ,I,MILLS ST,201434151,03/04/2014,Thu,1305,KB,CW1C,301B 375B ,,R,D,B ,F ,T,S,C,50,0,0,0,,,1406620,4913314
Dunedin City,VICTORIA ROAD,, ,I,QUEENS DRIVE,201418681,20/12/2014,Sat,2133,DA,CE1,101A 111A 131A ,IP,E,D,DO,F ,R,G,R,50,0,0,1,,,1406843,4913385
Dunedin City,VOGEL ST,, ,I,WOLSELEY ST,201438328,08/06/2014,Sun,1110,HA,CE2C,302B 363B 902 ,,R,W,B ,F ,X,G,N,50,0,0,0,,,1406061,4915763
Dunedin City,WAKARI ROAD,, ,I,GILKISON ST,201448865,05/12/2014,Fri,1540,BB,CS1C,124A ,,R,D,B ,F ,T,G,C,50,0,0,0,,,1403914,4919024
Dunedin City,WAKARI ROAD,10,N, ,POLWARTH ROAD,201434160,07/04/2014,Mon,1330,DA,CN1,131A 402A 632A 801 ,CS,M,W,O ,L ,T,N,C,50,0,0,0,,,1405237,4920221
Dunedin City,WARD ST,, ,I,HALSEY ST,201434169,25/03/2014,Tue,1701,LB,CW24,302A 375A ,,E,D,O ,F ,T,G,C,50,0,0,0,,,1407107,4917108
Dunedin City,WATER ST,, ,I,BOND ST,201412371,08/01/2014,Wed,812,HA,CS2C,302B 375B 901 ,,R,W,O ,H ,X,G,C,50,0,0,3,,,1406166,4916413
Dunedin City,WATKIN ST,15,E, ,CAMPBELLS ROAD,201439034,12/06/2014,Thu,730,EA,CE1C,129A ,M,R,W,OF,L , ,N,N,50,0,0,0,,,1407554,4920708
Dunedin City,WESLEY ST,, ,I,BATHGATE ST,201436727,22/05/2014,Thu,1205,MG,CS1C,372B ,,R,D,B ,F ,X,G,C,50,0,0,0,,,1405630,4914333
Dunedin City,WHARF OFF SBD,, ,I,CUMBERLAND ST OVERPASS,201410014,16/01/2014,Thu,1755,FB,CS1C,331A 387A ,,E,D,O ,F ,T,G,N,50,0,1,0,,,1406308,4916217
Dunedin City,WHARF ST,, ,I,BIRCH ST,201411538,11/03/2014,Tue,1337,JA,CS1C,302B 375B ,,R,D,BF,F ,T,G,N,60,0,0,1,,,1406423,4916161
Dunedin City,WHARF ST,60,S, ,FRYATT ST,201410188,19/01/2014,Sun,145,EC,CN1,103A 111A 131A ,FIP,E,D,DO,F , , ,R,60,0,0,1,,,1406472,4916302
Dunedin City,WHARF ST,5,N, ,ROBERTS ST,201414708,28/07/2014,Mon,1421,AA,MS1C,372A ,,E,D,O ,F ,T,G,C,60,0,1,0,,,1406385,4915880
Dunedin City,WHARF ST,300,S, ,ROBERTS ST,201433100,19/03/2014,Wed,1720,FD,CS1CCC,181A 181B 181C ,,R,D,B ,F , , ,R,50,0,0,0,,,1406463,4915585
Dunedin City,WICKLIFFE ST,20,E, ,GORDON ROAD,201400215,16/10/2014,Thu,1628,NA,CW1E,129A 197A ,,R,D,O ,F , ,N,C,50,1,0,0,92,,1394466,4915895
Dunedin City,WICKLIFFE ST,250,E, ,WARD ST,201413166,25/05/2014,Sun,250,CB,CE1,112A 130A ,K,R,D,DN,F , , ,C,50,0,2,0,,,1407524,4917175
Dunedin City,WICKLIFFE TERRACE,, ,I,MARY ST,201413499,26/05/2014,Mon,1615,DA,CW2,131A 620A ,KX,R,W,O ,L ,T,G,C,50,0,1,0,,,1415142,4923269
Dunedin City,WINGATUI ROAD,10,S, ,SILVERSTREAM BR,201412552,21/04/2014,Mon,1135,NA,CS1E,713B 727B ,,R,D,O ,F , , ,N,50,0,0,1,6,,1395533,4917926
Dunedin City,WOLSELEY ST,, ,I,VOGEL ST,201416901,03/09/2014,Wed,1147,HA,CN24,302A 377A 839 ,,R,D,BF,F ,X,G,C,50,0,0,2,,,1406061,4915763
Dunedin City,YORK PLACE,, ,I,SMITH ST,201447178,20/10/2014,Mon,1658,DA,CN1,132A 691A 801 ,K,M,W,O ,L ,T,G,R,50,0,0,0,,,1406046,4917139
Dunedin City,YOUNG ST,50,E, ,DALGETY ST,201417281,03/10/2014,Fri,20,AC,CN14C,112A 130A 159A 402A 102B 112B 130B +,,R,D,DO,F , , ,C,50,0,0,1,,,1406029,4913791
Dunedin City,Z CPK C/DOWN ANDERSON RD,90,S, ,HILLSIDE ROAD,201413288,31/05/2014,Sat,1405,MO,CN1E,306A 376A 927 ,,R,D,B ,F ,D,N,C,50,0,0,1,,,1406279,4914916
Dunedin City,Z CPK LYNN ST,140,N, ,WALES ST,201442345,16/08/2014,Sat,1630,MO,CN1,930,F,R,D,O ,F ,D,N,N,50,0,0,0,,,1405543,4918524
Dunedin City,Z CPK MALL GREAT KING ST,50,S, ,HANOVER ST,201400168,15/08/2014,Fri,1404,MO,CW1,132A 504A 925 ,C,R,D,O ,F ,D,N,N,50,1,0,0,,,1406665,4917313
Dunedin City,Z CPK NEW WORLD GARDENS,60,N, ,OPOHO ROAD,201410005,06/01/2014,Mon,1203,PO,VN1E,371A 671A 730B ,,R,D,B ,F , , ,N,30,0,1,0,79,,1408093,4918848
Dunedin City,1S/651/14.417,15,W, ,BEACH ST,201435688,23/04/2014,Wed,1637,CB,CE1,130A 501A ,ST,R,D,O ,F , , ,C,70,0,0,0,,,1417769,4948065
Dunedin City,1S/651/14.523,, ,I,THOMAS ST,201410829,07/02/2014,Fri,756,GA,TW1CC,331A 358A ,T,R,D,O ,F ,T,G,C,70,0,0,3,,,1417668,4948033
Dunedin City,1S/651/14.609,120,E, ,RAMROCK ROAD,201414750,03/04/2014,Thu,2144,DA,CW1,109A 111A 131A 357A 402A ,CV,M,D,DN,F , , ,C,100,0,0,1,,,1417586,4948007
Dunedin City,1S/667/5.074,730,S, ,APES ROAD,201434917,22/02/2014,Sat,700,DB,CN1,131A ,F,M,D,BN,F , ,N,C,100,0,0,0,,,1413149,4944051
Dunedin City,1S/667/5.99,1260,N, ,RUSSELL ROAD,201447180,14/10/2014,Tue,2050,CB,CN1,130A 402A ,V,R,D,DN,F , , ,C,100,0,0,0,,,1412586,4943372
Dunedin City,1S/667/7.94,690,S, ,RUSSELL ROAD,201441324,03/07/2014,Thu,640,CB,4S1,135A 802 804 ,V,R,I,DN,FF, , ,C,100,0,0,0,,,1411772,4941613
Dunedin City,1S/667/8.763,, ,I,WHITES ROAD,201450074,23/12/2014,Tue,1019,MD,CS1C,103A 512A 517A ,,R,D,B ,F ,T,N,C,100,0,0,0,,,1411579,4940817
Dunedin City,1S/667/10.12,300,S, ,CHURCH ROAD,201435538,28/04/2014,Mon,620,CC,CN1,112A 130A 402A 812 901 ,FV,R,W,DN,H , , ,C,100,0,0,0,,,1410900,4939647
Dunedin City,1S/667/13.888,, ,I,STEAD ROAD,201436126,10/05/2014,Sat,1536,GE,CN1C,160A ,,R,D,O ,F ,T,N,L,100,0,0,0,,,1410994,4936126
Dunedin City,1S/667/14.088,200,S, ,STEAD ROAD,201413449,24/06/2014,Tue,643,DA,CS1,131A 802 ,,M,I,TN,FF, , ,L,100,0,0,2,,,1411090,4935951
Dunedin City,1S/667/15.099,550,N, ,JONES ROAD,201413351,03/01/2014,Fri,150,DB,CS1,131A 614A 631A ,G,M,D,DN,F , , ,C,100,0,0,1,,,1410788,4935063
Dunedin City,1S/683/3.497,, ,I,HARVEY ST,201418238,28/12/2014,Sun,1644,JA,TS1C,302B 375B 404B ,,E,D,O ,F ,T,G,C,100,0,1,1,,,1410890,4931249
Dunedin City,1S/683/3.497,, ,I,HARVEY ST,201446138,20/10/2014,Mon,1230,LB,CS1C,303B 375B 801 ,,E,W,O ,L ,T,G,C,100,0,0,0,,,1410890,4931249
Dunedin City,1S/683/7.474,1750,S, ,DONALDS HILL ROAD,201417727,22/12/2014,Mon,1958,CB,4S1,104A 129A 351A 363A ,G,R,D,B ,F , ,N,X,100,0,1,0,,,1409765,4927664
Dunedin City,1S/683/10.272,870,W, ,PIGEON FLAT OBR,201410378,22/01/2014,Wed,1339,BF,CS1TV,104A 129A ,,M,D,ON,F , ,N,C,100,0,1,0,,,1408049,4925937
Dunedin City,1S/683/11.697,, ,I,WAITATI VALLEY ROAD,201411571,02/03/2014,Sun,1500,JA,4N1C,301B 375B ,,E,W,ON,L ,X,S,C,100,0,0,1,,,1406979,4925163
Dunedin City,1S/683/11.827,130,S, ,LEITH VALLEY ROAD,201437682,23/05/2014,Fri,2110,DA,CN1,131A 407A ,C,M,W,DN,F , , ,C,100,0,0,0,,,1406895,4925064
Dunedin City,1S/683/12.097,400,W, ,PIGEON FLAT ROAD,201437504,27/05/2014,Tue,2202,BF,CW1T,131A 802 ,,M,I,DN,FF, , ,C,100,0,0,0,,,1406979,4924839
Dunedin City,1S/683/12.197,500,S, ,WAITATI VALLEY ROAD,201413251,27/05/2014,Tue,900,FA,BN1C,110A 181A 191B 802 ,,E,I,O ,SF, ,N,C,100,0,0,2,,,1407049,4924767
Dunedin City,1S/683/12.197,500,S, ,WAITATI VALLEY ROAD,201413914,27/05/2014,Tue,812,BF,VS1T,111A 131A ,G,E,I,ON, F, ,N,C,100,0,0,1,,,1407049,4924767
Dunedin City,1S/683/12.697,1000,S, ,PIGEON FLAT ROAD,201437503,27/05/2014,Tue,2200,DB,CS1,111A 131A 402A 802 ,G,M,I,DN,FF, , ,C,100,0,0,0,,,1407301,4924356
Dunedin City,1S/683/13.123,300,N, ,WATERMANS COTTAGE OBR,201439851,26/06/2014,Thu,1854,BF,VN14,131A 504A ,,E,D,DN,F , , ,C,100,0,0,0,,,1407276,4923949
Dunedin City,1S/683/13.817,80,N, ,BUTLERS OBR,201410184,28/01/2014,Tue,1255,BO,VN1C,104B ,,R,D,B ,F , , ,C,100,0,1,2,,,1407103,4923278
Dunedin City,1S/683/15.937,3000,N, ,PINE HILL ROAD,201414227,27/06/2014,Fri,1750,BC,4N14,103A 121A ,,E,W,DN,L , ,N,L,100,0,2,0,,,1406264,4921649
Dunedin City,1S/683/15.937,3000,N, ,PINE HILL ROAD,201413287,08/05/2014,Thu,1840,DA,4S1,330A 666A ,E,E,W,DN,L , ,N,L,100,0,0,1,,,1406264,4921649
Dunedin City,1S/700/1.186,1300,N, ,PINE HILL ROAD,201444061,07/07/2014,Mon,1010,DA,CS1,135A 802 ,,M,I,BN,F , ,N,C,100,0,0,0,,,1407124,4920611
Dunedin City,1S/704/0,, ,I,GREAT KING ST NORTH,201431908,16/02/2014,Sun,1315,HA,CN1C,301B 375B ,,R,D,BF,F ,X,S,N,50,0,0,0,,,1407197,4918962
Dunedin City,1S/704/0,, ,I,GREAT KING ST NORTH,201430864,16/02/2014,Sun,1315,HA,CS1C,301B 375B ,,E,D,BF,F ,X,S,C,50,0,0,0,,,1407197,4918962
Dunedin City,1S/704/0.102,100,N, ,DUKE ST,201436998,23/04/2014,Wed,1120,MC,VN1C,372B ,,R,W,O ,F , , ,C,50,0,0,0,,,1407116,4918906
Dunedin City,1S/704/0.185,, ,I,DUKE ST,201431419,26/02/2014,Wed,825,LB,4W24,301A 375A ,,R,D,BF,F ,X,S,C,50,0,0,0,,,1407187,4918777
Dunedin City,1S/704/0.185,, ,I,DUKE ST,201447844,03/11/2014,Mon,1212,HA,4N1C,322A ,,R,D,OF,F ,X,T,C,50,0,0,0,,,1407187,4918777
Dunedin City,1S/704/0.202,, ,I,DUKE ST,201450536,11/12/2014,Thu,1845,KB,TN1C,301B 330B ,,E,D,O ,F ,X,S,C,50,0,0,0,,,1407074,4918816
Dunedin City,1S/704/0.202,, ,I,DUKE ST,201411860,04/04/2014,Fri,1300,GC,CN1S,303B 372B ,,R,D,BF,F ,X,T,C,50,0,0,1,,18,1407074,4918816
Dunedin City,1S/704/0.202,, ,I,DUKE ST W,201449937,24/11/2014,Mon,1640,LB,CE2C,303B 375B 402B ,,R,D,B ,F ,X,T,C,50,0,0,0,,,1407074,4918816
Dunedin City,1S/704/0.222,20,S, ,DUKE ST,201442097,01/08/2014,Fri,2100,EA,CN1C,129A ,M,R,D,BF,F , ,N,C,50,0,0,0,,,1407068,4918797
Dunedin City,1S/704/0.285,100,S, ,DUKE ST,201440643,06/07/2014,Sun,1801,BA,CS1C,201A 338A 801 ,,R,W,DO,L , , ,C,50,0,0,0,,,1407153,4918683
Dunedin City,1S/704/0.38,30,N, ,HOWE ST,201434153,07/04/2014,Mon,1800,AC,TS1C,372A 671A ,,R,D,O ,F , , ,C,50,0,0,0,,,1407121,4918594
Dunedin City,1S/704/0.41,, ,I,HOWE ST,201448690,05/12/2014,Fri,1846,HA,VS1X,302B 330B 370B ,,R,D,B ,F ,X,G,C,50,0,0,0,,,1407111,4918566
Dunedin City,1S/704/0.41,, ,I,HOWE ST,201412719,04/04/2014,Fri,1120,LB,CW2C,302B 375B ,,R,W,OF,L ,X,G,C,50,0,0,1,,,1407111,4918566
Dunedin City,1S/704/0.414,10,N, ,HOWE ST,201417634,19/11/2014,Wed,1740,GB,SN14,370B 671B 923 ,,R,D,B ,F ,D,N,C,50,0,0,1,,39,1407002,4918616
Dunedin City,1S/704/0.424,, ,I,HOWE ST,201437890,14/05/2014,Wed,1428,PC,CN1E,371A ,,R,D,O ,F ,X,T,C,50,0,0,0,,,1406999,4918606
Dunedin City,1S/704/0.464,40,S, ,HOWE ST,201431913,12/02/2014,Wed,430,MO,CN1C,371A 924 ,M,R,D,DO,  ,D,N,C,50,0,0,0,,,1406986,4918568
Dunedin City,1S/704/0.474,50,S, ,HOWE ST,201413645,15/06/2014,Sun,55,NA,XN1E,713B ,,R,D,DO,F , , ,C,50,0,1,0,36,,1406983,4918559
Dunedin City,DUNDAS ST E,, ,I,1S/704/0.629,201412260,15/05/2014,Thu,1920,LB,4E1C,303B 387B ,,R,D,DO,F ,X,T,C,50,0,0,1,,,1407039,4918359
