TLANAME,CRASHDATE,CRASHDOW,CRASHTIME,MVMT,VEHICLES,CAUSES,OBJECTSSTRUCK,ROADCURVE,ROADWET,LIGHT,WTHRa,JUNCTYPE,TRAFCTRL,ROADMARK,SPDLIM,CRASHFATALCNT,CRASHSEVCNT,CRASHMINCNT,EASTING,NORTHING
Christchurch City,25/12/2014,Thu,845,LB,CW1C,303B 375B ,,R,D,O ,F ,X,T,C,50,0,0,0,1570632,5181271
Christchurch City,21/10/2014,Tue,2150,AA,4W1V,372A ,,R,D,DO,F ,X,T,R,50,0,0,0,1570632,5181271
Christchurch City,14/07/2014,Mon,538,LB,CW1C,102B 303B 404B ,,R,D,DO,F ,X,T,R,50,0,0,0,1570388,5181270
Christchurch City,31/10/2014,Fri,2251,EA,CW1C,129A 358A ,M,R,D,DO,F , , ,N,50,0,0,0,1571670,5181278
Christchurch City,26/08/2014,Tue,805,KA,SE1C,302B ,,R,D,O ,F ,T,G,C,50,0,1,0,1571513,5181289
Christchurch City,19/05/2014,Mon,1625,EC,TE1C,386A ,X,R,D,TF,F , , ,C,50,0,0,0,1571150,5181287
Christchurch City,27/08/2014,Wed,750,FD,CW1C,331A 350A ,,R,D,B ,F , , ,R,50,0,0,1,1571080,5181274
Christchurch City,04/10/2014,Sat,2300,NA,CW1E,105B 711B 712B ,,R,D,TO,F , ,N,R,50,0,1,0,1571040,5181274
Christchurch City,12/02/2014,Wed,1630,DB,CS2,131A 201A ,IPT,R,D,OF,F ,X,T,R,50,0,0,0,1571120,5181287
Christchurch City,15/08/2014,Fri,2040,HA,CE1C,322A 334A ,,R,D,DO,F ,X,T,C,50,0,0,1,1571120,5181287
Christchurch City,17/03/2014,Mon,1814,HA,CE1C,322A ,,R,D,BF,F ,X,T,C,50,0,0,1,1571120,5181287
Christchurch City,29/10/2014,Wed,935,HA,CE1C,322A 334A ,,R,D,B ,F ,X,T,C,50,0,0,0,1571120,5181287
Christchurch City,28/10/2014,Tue,1700,LO,SE1C,204A 927 ,,R,D,B ,F ,D,N,R,50,0,0,0,1570826,5181284
Christchurch City,25/10/2014,Sat,917,FA,CW1C,357A 505A 512A ,,R,D,B ,F , , ,C,50,0,0,0,1570776,5181272
Christchurch City,15/11/2014,Sat,2200,LB,CW1C,303B ,,R,D,DO,F ,X,T,C,50,0,0,0,1570876,5181273
Christchurch City,16/01/2014,Thu,1620,GF,TW1C,179A 381A ,P,R,D,B ,F ,X,T,C,50,0,0,0,1570876,5181273
Christchurch City,26/02/2014,Wed,634,LB,CW14,303B 375B ,,R,D,TO,L ,X,T,R,50,0,0,1,1570876,5181273
Christchurch City,03/08/2014,Sun,1015,HA,CS2C,322B 334B ,,R,W,O ,L ,X,T,R,50,0,0,1,1570876,5181285
Christchurch City,17/03/2014,Mon,812,NB,4W1E,711B 732B ,,R,W,OF,F , ,N,R,50,0,0,0,1570184,5181268
Christchurch City,24/01/2014,Fri,1716,FD,CW1CC,181A 331A ,,R,D,BF,F ,T,T,R,50,0,0,0,1570144,5181268
Christchurch City,17/08/2014,Sun,2030,NA,CE1E,711B 718B ,,R,D,DO,F ,X,T,R,50,0,0,1,1569939,5181278
Christchurch City,19/04/2014,Sat,1233,AO,TW1C,381A 671A ,,R,D,BF,F , ,N,N,50,0,0,0,1570702,5181272
Christchurch City,01/11/2014,Sat,715,JA,CE14,322A 334A ,,R,D,B ,F ,T,T,R,50,0,0,0,1570752,5181284
Christchurch City,20/11/2014,Thu,832,LB,CE1C,303B 324B ,,R,D,B ,F ,T,T,C,50,0,0,0,1570752,5181284
Christchurch City,26/02/2014,Wed,731,LB,VE1C,303B 801 ,,R,W,TO,L ,T,T,R,50,0,0,0,1570752,5181284
Christchurch City,21/01/2014,Tue,926,KB,CW1C,322B 334B ,,R,W,O ,F ,T,T,R,50,0,0,0,1570752,5181272
Christchurch City,21/03/2014,Fri,1740,FE,VE1C,132A 387A ,,E,D,B ,F ,T,T,C,50,0,0,0,1570752,5181284
Christchurch City,20/06/2014,Fri,2107,FD,CW1CC,331A ,,R,D,DO,F , , ,C,50,0,0,1,1570025,5181267
Christchurch City,30/08/2014,Sat,1911,LB,CN24,303B ,,R,D,DO,F ,X,T,R,50,0,0,0,1569945,5181266
Christchurch City,20/10/2014,Mon,1038,HA,VS2S,301A 375A ,,R,D,O ,F ,X,S,C,50,0,1,0,1572425,5177182
Christchurch City,23/07/2014,Wed,45,BA,CE1C,125A 137B ,T,R,D,DO,F , ,N,C,50,0,0,0,1570541,5189031
Christchurch City,13/07/2014,Sun,400,DB,CW1,111A 131A 357A ,P,E,D,DO,F , , ,N,50,0,0,1,1572176,5183969
Christchurch City,15/07/2014,Tue,1202,MO,CE1T,357A 512A 357B 926 ,,R,D,B ,F ,D,N,N,50,0,0,0,1578040,5182714
Christchurch City,01/06/2014,Sun,2156,EA,4W1V,357A 386A ,M,E,D,DO,M , ,N,C,50,0,0,0,1570960,5182716
Christchurch City,08/12/2014,Mon,2140,HA,VW1C,302A 386A ,,R,D,DO,F ,X,G,R,50,0,0,0,1571018,5182754
Christchurch City,19/10/2014,Sun,912,CC,CN1C,103A 129A ,MT,R,D,O ,F , ,N,N,50,0,0,0,1574956,5181589
Christchurch City,06/03/2014,Thu,1930,CB,VS1,129A 500A 631A ,KS,R,D,DO,F , ,N,R,50,0,0,0,1571115,5175799
Christchurch City,04/05/2014,Sun,400,DB,CS2,101A 111A 131A 402A 862 904 ,KT,M,W,DO,M ,T,G,C,50,0,0,0,1566338,5178695
Christchurch City,27/09/2014,Sat,1550,EA,CW1T,129A 350A ,M,E,D,O ,F , , ,C,50,0,0,0,1566786,5178761
Christchurch City,21/03/2014,Fri,715,DB,4W1,111A 131A ,FT,R,D,DN,F ,X,S,C,80,0,0,1,1570801,5188908
Christchurch City,12/09/2014,Fri,1316,FD,CW1C,331A 358A ,,R,D,BF,F ,T,T,R,50,0,0,2,1566901,5179355
Christchurch City,17/11/2014,Mon,1615,FD,VE14,181A ,,R,D,O ,F , , ,R,60,0,0,0,1566474,5179303
Christchurch City,13/10/2014,Mon,1323,LB,CW1C,113A 322A ,,R,D,B ,F ,T,T,R,60,0,0,0,1566574,5179313
Christchurch City,12/04/2014,Sat,1842,LB,CW1C,303B 375B ,,R,D,DO,F ,T,T,R,50,0,0,1,1566574,5179313
Christchurch City,05/03/2014,Wed,720,LB,4W1C,303B 375B ,,R,W,OF,HS,T,T,R,60,0,0,0,1565780,5179229
Christchurch City,15/03/2014,Sat,2030,LB,CE1C,303B 404B ,,R,W,DO,L ,X,T,R,60,0,0,1,1567930,5179478
Christchurch City,25/06/2014,Wed,2248,LB,CE1C,303B 387B ,,R,W,DO,L ,X,T,R,60,0,0,0,1567930,5179478
Christchurch City,17/05/2014,Sat,2150,DB,CE1,111A 131A 404A ,GIP,E,D,DO,F ,X,T,R,60,0,0,0,1568653,5179118
Christchurch City,18/04/2014,Fri,1439,LB,CE1C,324A ,,R,W,O ,  ,X,T,C,60,0,0,1,1568682,5179126
Christchurch City,05/05/2014,Mon,1328,LB,TE1C,362A 303B 370B ,,R,D,O ,F ,X,T,R,50,0,0,1,1568682,5179126
Christchurch City,04/05/2014,Sun,1400,LB,4E1V,303B ,,R,D,O ,F ,T,T,R,60,0,0,0,1565644,5179227
Christchurch City,07/04/2014,Mon,1850,LB,CE1C,303B 375B ,,R,W,DO,H ,T,T,R,60,0,0,0,1565644,5179227
Christchurch City,31/05/2014,Sat,1608,FD,CW1CC,181A 330A ,,R,D,B ,F , ,N,R,60,0,0,1,1568391,5179512
Christchurch City,22/01/2014,Wed,1703,FD,VS1CCC,181A 191B 181C ,,R,D,BF,F , ,N,R,60,0,0,0,1568275,5179466
Christchurch City,05/09/2014,Fri,1250,FD,CS1C4,112A 331A ,,R,W,OF,L , ,N,C,50,0,0,0,1568443,5179267
Christchurch City,16/04/2014,Wed,1136,FE,TE1C,331A 387A 801 ,,E,W,O ,L ,X,T,C,60,0,0,1,1568236,5179486
Christchurch City,09/06/2014,Mon,1325,KB,VW14,324B 375B ,,E,W,O ,F ,X,T,R,60,0,0,0,1568240,5179485
Christchurch City,21/12/2014,Sun,2010,LB,CE1C,303B 330B ,,R,D,O ,F ,X,T,R,60,0,0,2,1567404,5179423
Christchurch City,15/06/2014,Sun,1438,LB,CW1CC,322A ,,R,D,OF,F ,X,T,R,60,0,0,0,1567405,5179411
Christchurch City,10/01/2014,Fri,2140,LB,CE1C,191A 602A 303B 375B ,,R,D,DO,F ,X,T,R,60,0,0,1,1567404,5179423
Christchurch City,24/06/2014,Tue,1810,LB,ME1C,303B 377B ,,R,D,DO,F ,X,T,R,50,0,0,1,1567404,5179423
Christchurch City,09/06/2014,Mon,755,LB,CE1C,322A 334A ,,R,D,OF,F ,X,T,R,60,0,0,0,1567404,5179423
Christchurch City,25/07/2014,Fri,800,LB,CE1C,303B 375B ,,R,D,B ,F ,X,T,R,60,0,0,0,1567404,5179423
Christchurch City,16/10/2014,Thu,2110,HA,CE1C,322B 334B 410B ,,R,D,DO,F ,X,T,R,60,0,0,1,1567404,5179423
Christchurch City,25/11/2014,Tue,850,GB,VW1T,158A 387A 175B 372B 671B 927 ,,R,D,O ,F ,D,T,C,60,0,0,0,1566162,5179269
Christchurch City,14/05/2014,Wed,1500,LB,CE1C,303B ,,R,D,O ,F ,T,S,R,60,0,0,0,1566156,5179281
Christchurch City,18/02/2014,Tue,1125,FD,CW1CM,181A 191C ,,R,D,B ,F ,M,T,R,60,0,0,0,1565148,5179196
Christchurch City,05/12/2014,Fri,1535,MG,CW1C,371B ,,R,D,BF,F ,T,T,R,50,0,0,0,1566669,5179324
Christchurch City,21/03/2014,Fri,805,FD,CE1CV,181A ,,R,D,BF,F , ,N,R,60,0,0,0,1566687,5179338
Christchurch City,24/04/2014,Thu,1250,AA,CW1C,372A ,,R,D,BF,F , ,N,R,60,0,0,0,1566807,5179342
Christchurch City,30/10/2014,Thu,1327,LB,CE1C,324A 303B 324B ,,R,D,B ,F ,T,T,R,60,0,0,2,1566657,5179334
Christchurch City,06/01/2014,Mon,1505,HA,SN2C,322A ,,R,D,B ,F ,T,T,R,60,0,0,1,1566659,5179322
Christchurch City,25/09/2014,Thu,708,JA,CE1C,322A 379B ,,R,D,B ,F ,T,T,R,60,0,1,0,1566657,5179334
Christchurch City,04/02/2014,Tue,1130,FD,CW1C,331A ,,R,D,OF,F , ,N,R,50,0,0,0,1567986,5179472
Christchurch City,07/11/2014,Fri,1542,LB,CW1C,303B 322B ,,R,D,B ,F ,X,T,R,60,0,0,1,1567936,5179466
Christchurch City,15/06/2014,Sun,441,EA,CE1C,129A 517A ,M,R,D,DO,M , ,N,C,50,0,0,0,1569891,5178111
Christchurch City,09/09/2014,Tue,1543,FD,4E1C,181A 377A ,,R,D,B ,F , , ,C,50,0,0,0,1568097,5183278
Christchurch City,22/08/2014,Fri,2140,CB,CS1,103A 129A 198A 407A 862 ,P,R,D,DO,F , , ,R,50,0,0,0,1573560,5186518
Christchurch City,19/05/2014,Mon,,NG,CS1E,330A 371A 730B 929 ,,R,D,B ,F ,D, ,N,50,0,1,0,1572939,5179757
Christchurch City,09/08/2014,Sat,1800,EA,CN1V,330A 358A ,M,R,D,DO,F , ,N,C,50,0,0,0,1576695,5185496
Christchurch City,20/06/2014,Fri,839,FB,CS1CC,181A ,,R,D,BF,FF,T,G,R,50,0,0,1,1576523,5183180
Christchurch City,26/08/2014,Tue,1045,FA,CN14,181A ,,R,D,O ,F ,X,G,N,50,0,0,0,1576628,5184172
Christchurch City,03/07/2014,Thu,145,EA,CN1C,129A ,FMP,R,D,DO,F , ,N,C,50,0,0,0,1576632,5184202
Christchurch City,31/01/2014,Fri,1053,HA,CE2P,302A 375A 402B ,,R,D,O ,F ,R,G,R,50,0,0,1,1576616,5184153
Christchurch City,27/12/2014,Sat,320,DA,CW1,111A 131A ,,E,D,DN,F , ,N,N,50,0,0,0,1572865,5181335
Christchurch City,11/01/2014,Sat,750,DC,CW1,407A 500A ,FP,R,D,B ,F ,T,N,C,50,0,1,0,1565750,5184798
Christchurch City,19/03/2014,Wed,1617,GD,4S1C,181A 331A 350A 929 ,,R,D,B ,F ,D, ,C,50,0,0,0,1576270,5181267
Christchurch City,30/07/2014,Wed,2350,CC,CN1C,103A 125A ,MP,R,D,DO,F , ,N,C,50,0,0,2,1575653,5181965
Christchurch City,28/09/2014,Sun,1304,NC,CE2E,713B ,,R,D,OF,F ,X,T,C,50,0,0,1,1575895,5181699
Christchurch City,02/02/2014,Sun,305,AD,CN1,103A 160A 402A ,P,E,D,DO,F , ,N,C,70,0,0,0,1576660,5181029
Christchurch City,06/01/2014,Mon,325,CA,CE1,112A 130A 514A ,IS,R,D,DO,F , , ,R,50,0,0,0,1577393,5180774
Christchurch City,11/12/2014,Thu,1825,FB,VE1C,104A 331A ,,E,D,OF,F ,R,G,R,50,0,1,1,1577408,5180774
Christchurch City,16/11/2014,Sun,1658,DA,CE2,131A 405A ,F,R,D,B ,F ,X,S,C,50,0,0,0,1569471,5183024
Christchurch City,18/08/2014,Mon,1040,MC,VW1V,112A 402A 381B ,,R,D,B ,F , , ,C,50,0,0,3,1577758,5180844
Christchurch City,11/03/2014,Tue,1809,DB,VS1,103A 131A 817 ,FX,R,D,O ,F ,R,G,C,50,0,0,0,1578404,5181045
Christchurch City,15/02/2014,Sat,1137,DB,VN1,109A 111A 131A ,FX,E,D,BF,F , ,N,C,50,0,0,0,1576526,5176746
Christchurch City,10/12/2014,Wed,830,MC,MW1C,130A 330B 372B ,,R,D,O ,F , , ,C,50,0,0,1,1572343,5184143
Christchurch City,15/10/2014,Wed,1635,FD,CE1VC,181A 181B ,,R,D,O ,F ,T,N,C,50,0,0,0,1572357,5184147
Christchurch City,11/03/2014,Tue,1135,BA,CE1CC,410A ,,R,W,OF,L ,T,G,C,50,0,2,0,1572228,5184117
Christchurch City,03/02/2014,Mon,936,EA,CN14,386A 445B ,M,R,D,B ,FS, , ,N,50,0,0,0,1571334,5178722
Christchurch City,20/12/2014,Sat,30,MO,CS1,103A 433A ,C,R,W,DO,L ,R,G,C,50,0,0,1,1569970,5181842
Christchurch City,04/06/2014,Wed,1300,PC,TW1E,357A 371A 386A ,,R,W,O ,F ,T,N,C,50,0,0,1,1576695,5172115
Christchurch City,06/09/2014,Sat,732,EA,CE1V,129A 902 ,M,R,D,B ,F , , ,C,50,0,0,0,1576486,5186356
Christchurch City,13/08/2014,Wed,808,EA,4E1T,129A 645A ,M,R,W,BF,FF, ,N,C,50,0,0,1,1574866,5179343
Christchurch City,05/06/2014,Thu,110,DB,CW2,111A 131A 514A ,PT,R,W,DO,L ,T,N,N,50,0,0,0,1571850,5178334
Christchurch City,22/04/2014,Tue,1022,HA,CW2V,302B 375B 830 901 ,,R,W,OF,H ,X,G,R,50,0,0,0,1566941,5182975
Christchurch City,09/09/2014,Tue,1350,JA,VW1C,303B ,,E,D,B ,F ,T,N,C,50,0,0,0,1566691,5183310
Christchurch City,18/12/2014,Thu,30,DB,CW1,103A 111A 131A 801 ,,M,W,DO,F , , ,N,50,0,0,0,1566810,5183227
Christchurch City,13/12/2014,Sat,300,DA,CS1,101A 111A ,JT,R,D,DO,F ,R,G,R,50,0,0,0,1562199,5178305
Christchurch City,09/05/2014,Fri,1358,NB,CS1E,711B ,,R,D,B ,F ,X,S,C,50,0,1,0,1570777,5178869
Christchurch City,11/03/2014,Tue,1315,FA,CW1C,501A ,IJ,R,D,B ,F , , ,R,50,0,0,0,1561297,5180457
Christchurch City,22/05/2014,Thu,2145,HA,4N2C,302A ,,M,D,DO,F ,R,G,C,80,0,0,0,1559976,5181365
Christchurch City,27/02/2014,Thu,1520,GD,CW1C,181A 331A 929 ,,R,D,B ,F ,D, ,C,50,0,0,0,1563230,5179626
Christchurch City,20/04/2014,Sun,324,CB,40,129A 359A ,V,R,W,DO,  , , ,C,100,0,0,0,1557998,5182203
Christchurch City,09/06/2014,Mon,1705,MC,CW1C,330B 372B ,,R,W,DO,F , ,N,C,50,0,1,1,1561653,5180277
Christchurch City,16/07/2014,Wed,1130,MD,4W1C,308B 929 ,,R,D,O ,F ,D,N,N,50,0,0,0,1563347,5177559
Christchurch City,20/06/2014,Fri,1640,MA,CN1B,372B 817 ,,R,D,TO,F , ,N,R,50,0,0,0,1574114,5180474
Christchurch City,12/02/2014,Wed,1000,MO,CN1C,386A 501A ,M,R,D,B ,F , , ,C,50,0,0,0,1573622,5179922
Christchurch City,24/06/2014,Tue,1800,FC,CN1T,110A 331A 191B ,,R,D,DO,F , , ,C,50,0,0,0,1573628,5179929
Christchurch City,20/06/2014,Fri,1201,NF,CW2E,105B 711B ,,R,D,BF,F ,X,T,C,50,0,0,1,1573596,5179876
Christchurch City,15/08/2014,Fri,651,FD,CW1C4,181A 330A ,,R,D,O ,F , ,N,C,50,0,0,1,1573668,5179974
Christchurch City,25/11/2014,Tue,715,DA,MN1,131A ,,R,D,O ,F ,T,G,R,60,0,1,0,1574346,5180676
Christchurch City,13/07/2014,Sun,1255,FE,VN1C,181A 387A ,,R,D,B ,F ,T,T,R,50,0,0,0,1573819,5180142
Christchurch City,23/01/2014,Thu,2101,MB,MS1C,303B 353B 801 ,,R,W,TO,L ,T,T,R,60,0,0,1,1573827,5180134
Christchurch City,13/10/2014,Mon,749,AC,VN1S,372A 902 ,,R,D,B ,F , , ,C,50,0,0,1,1571111,5178216
Christchurch City,25/07/2014,Fri,859,LB,SN14,303B 377B ,,R,W,OF,L ,T,G,C,50,0,0,1,1571100,5178203
Christchurch City,22/04/2014,Tue,1712,AC,CS1P,372A 375A ,,R,W,DO,L , ,N,R,50,0,0,1,1570924,5178013
Christchurch City,03/05/2014,Sat,1535,DA,VE1T,131A 433A ,,E,D,B ,F ,X,S,C,50,0,0,0,1571530,5177159
Christchurch City,28/08/2014,Thu,1508,NF,4W1K,711B ,,E,D,B ,F ,T,G,R,50,0,0,0,1574352,5183657
Christchurch City,09/06/2014,Mon,620,HA,VW2S,302A ,,E,W,DO,L ,R,G,R,50,0,0,1,1574205,5185521
Christchurch City,01/02/2014,Sat,1130,DA,CS1,111A 131A ,FK,R,D,ON,F ,R,G,C,50,0,0,0,1574220,5185532
Christchurch City,27/09/2014,Sat,230,CB,CN1,103A 130A ,P,R,D,DO,F , , ,C,50,0,0,0,1574363,5184988
Christchurch City,26/06/2014,Thu,705,JA,VS1V,309B 375B 645B ,,E,D,DO,F ,T,N,C,50,0,0,0,1574226,5185370
Christchurch City,21/11/2014,Fri,1755,HA,CW1S,322A ,,R,D,O ,F ,X,T,C,50,0,0,0,1570646,5178868
Christchurch City,05/11/2014,Wed,751,HA,VW1T,301A 375A ,,R,W,OF,L ,X,S,C,50,0,0,1,1571130,5178871
Christchurch City,21/03/2014,Fri,1750,DB,CS1,111A 131A ,X,S,D,B ,F ,X,T,C,50,0,0,0,1570335,5180035
Christchurch City,06/12/2014,Sat,1310,FD,CS1CC,331A 350A ,,R,D,OF,F ,X,T,C,50,0,0,0,1570335,5180035
Christchurch City,07/02/2014,Fri,2020,HA,CW2X,322A ,,R,D,DF,F ,X,T,C,50,0,0,0,1570335,5180035
Christchurch City,22/07/2014,Tue,1810,HA,CS2C,321A 335A 355A ,,R,W,DO,L ,X,S,C,50,0,0,3,1570880,5180523
Christchurch City,08/03/2014,Sat,1710,DA,4E1C,131A 652A ,M,M,D,B ,F , , ,N,50,0,0,1,1568528,5185651
Christchurch City,17/09/2014,Wed,1512,EA,CN1C,129A ,M,R,D,BF,F , ,N,N,50,0,0,0,1568446,5185487
Christchurch City,15/08/2014,Fri,2300,CB,CE1,103A 129A ,F,R,D,DO,F , ,N,N,50,0,0,0,1561135,5176780
Christchurch City,07/08/2014,Thu,1450,QD,TS1V,428A ,M,E,D,B ,F , , ,N,50,0,0,0,1576926,5177020
Christchurch City,18/04/2014,Fri,525,DA,40,103A 410A ,P,E,D,DO,HS, , ,N,50,0,0,0,1576306,5182260
Christchurch City,12/11/2014,Wed,1346,GB,VE2V,372A 927 ,,R,W,O ,L ,D,N,R,50,0,0,0,1569764,5181277
Christchurch City,26/06/2014,Thu,758,BC,VE1T,120A 370A 927 ,,R,W,O ,F ,D, ,N,50,0,0,0,1571160,5178992
Christchurch City,11/07/2014,Fri,2230,EA,CE1CC,410A ,MM,R,D,DO,F , , ,C,50,0,0,0,1572804,5179934
Christchurch City,12/01/2014,Sun,1657,MA,CW1C,373B ,,R,D,B ,F ,X,G,C,50,0,0,0,1572699,5179934
Christchurch City,24/09/2014,Wed,,JA,SW1C,204A 308B 370B 929 ,,R,D,B ,F ,D, ,C,50,0,0,1,1572654,5179934
Christchurch City,11/10/2014,Sat,2200,DA,CN2CC,131A ,M,E,D,DO,F ,X,T,R,50,0,0,0,1571758,5179923
Christchurch City,10/10/2014,Fri,1945,FE,CE1C,181A 199B ,,R,D,B ,F ,X,T,R,50,0,0,0,1571758,5179923
Christchurch City,23/04/2014,Wed,1800,MA,CE1C,333A 387A ,,R,D,DO,F , ,N,C,50,0,0,0,1572327,5179930
Christchurch City,20/01/2014,Mon,950,BE,CS1C,130A 501A ,,R,D,B ,F , , ,C,50,0,0,1,1570181,5176155
Christchurch City,01/06/2014,Sun,1512,JA,MW1C,308B 831 926 ,,E,D,B ,F ,D,N,C,50,0,0,0,1566045,5173109
Christchurch City,31/10/2014,Fri,1844,KA,CW1V,302A 427A ,C,R,D,TF,F ,R,G,R,50,0,0,1,1570526,5176106
Christchurch City,04/11/2014,Tue,1255,NB,CW1E,506B 510B 715B ,,E,D,B ,F , , ,C,50,0,0,1,1569478,5175896
Christchurch City,08/04/2014,Tue,821,LB,BE1CV,303B 375B ,,E,W,O ,F ,T,G,N,50,0,0,0,1569577,5175904
Christchurch City,22/10/2014,Wed,1940,DA,CW1,103A 131A 402A ,K,E,D,TF,F ,T,S,C,50,0,0,0,1569608,5175909
Christchurch City,23/11/2014,Sun,150,DA,CW1,111A 131A ,TV,E,W,DO,F ,T,G,L,70,0,0,0,1567662,5175085
Christchurch City,02/12/2014,Tue,1725,LB,SE1C,197A 303B 330B ,,R,D,B ,F ,T,G,C,50,0,1,0,1568908,5175355
Christchurch City,10/07/2014,Thu,2230,DB,CE1,111A 131A 351A ,C,S,D,DN,F ,T,G,C,50,0,0,0,1567585,5174006
Christchurch City,24/12/2014,Wed,2216,EC,CS1,912,W,S,D,DN,F ,T,G,N,50,0,0,0,1567585,5174006
Christchurch City,31/01/2014,Fri,1831,HA,CE1C,308B 386B 929 ,,R,D,OF,F ,D,N,N,50,0,0,0,1568709,5175327
Christchurch City,31/05/2014,Sat,935,JA,4W1C,302B 902 ,,R,D,B ,F ,T,G,R,70,0,0,0,1567970,5175220
Christchurch City,18/10/2014,Sat,305,DC,VS1,112A 335A 402A 514A ,C,R,D,DO,F ,T,G,C,80,0,5,2,1566249,5173172
Christchurch City,27/05/2014,Tue,1150,MB,SE1C,350B 370B ,,E,D,B ,F , , ,P,50,0,1,0,1569753,5176000
Christchurch City,27/12/2014,Sat,1220,EA,SE1C,129A 370A ,M,R,D,B ,F ,X,G,C,50,0,0,1,1568918,5175357
Christchurch City,12/08/2014,Tue,2139,MO,CS1C,352A 371A 929 ,M,R,W,DO,F ,D,N,N,50,0,0,0,1570143,5189361
Christchurch City,27/12/2014,Sat,2110,CB,CN1,102A 351A ,FPS,R,D,DO,F , ,N,N,50,0,0,0,1561920,5179730
Christchurch City,10/08/2014,Sun,2219,CB,CS1,103A 130A ,P,R,D,DO,F ,T,N,C,50,0,1,0,1568184,5185778
Christchurch City,01/04/2014,Tue,1055,MD,4W1C,308B 357B 371B 929 ,,R,D,OF,F ,D,N,C,50,0,0,1,1570915,5175798
Christchurch City,18/03/2014,Tue,1440,CB,40,102A 501A ,FT,R,D,B ,F , ,N,C,50,0,0,1,1571660,5176518
Christchurch City,28/09/2014,Sun,1219,DA,CN2CC,129A 131A ,M,R,D,OF,F ,T,N,N,50,0,0,0,1567008,5179596
Christchurch City,12/08/2014,Tue,1210,LB,VE1C,303B 375B 926 ,,R,D,B ,F ,D,N,P,50,0,0,1,1561417,5178737
Christchurch City,22/10/2014,Wed,714,GE,CS1C,193B 381B 926 ,,R,D,O ,F ,D,N,N,50,0,0,0,1568030,5184294
Christchurch City,15/07/2014,Tue,1345,MC,CN1T,372B ,,R,D,B ,F ,T,N,N,50,0,0,0,1565655,5184243
Christchurch City,21/07/2014,Mon,1812,CC,4W1,410A ,P,R,W,DF,M , ,N,N,100,0,0,0,1573038,5164801
Christchurch City,29/01/2014,Wed,1731,CA,ME1,101A 191A 840 ,,R,D,B ,F , ,N,C,70,0,1,0,1575656,5166251
Christchurch City,31/05/2014,Sat,220,CB,CE1,103A 410A 801 ,T,R,W,DN,L , , ,C,100,0,0,1,1574946,5166086
Christchurch City,21/03/2014,Fri,1718,MO,CN1,133A 357A ,,E,D,BN,F , ,N,N,50,0,0,1,1567672,5182519
Christchurch City,08/02/2014,Sat,149,DA,CW1,111A 131A ,P,E,D,DO,F ,T,N,N,50,0,0,0,1569206,5183401
Christchurch City,03/10/2014,Fri,1525,LB,SS1C,303B ,,R,D,O ,F ,T,N,P,50,0,0,1,1567882,5179814
Christchurch City,11/10/2014,Sat,2011,JA,CS1C,308B 377B 839 929 ,,R,D,DO,F ,D, ,C,50,0,0,0,1567892,5179722
Christchurch City,31/01/2014,Fri,1819,LB,SN1C,303B 375B ,,R,D,O ,F ,X,T,R,60,0,0,1,1567930,5179478
Christchurch City,15/12/2014,Mon,745,EA,SS1C,374B ,Q,R,D,BF,F , ,N,N,50,0,0,1,1568368,5178916
Christchurch City,18/09/2014,Thu,530,DB,CN1,103A 108A 111A ,G,M,D,DO,F , ,N,C,50,0,0,0,1580088,5176387
Christchurch City,19/10/2014,Sun,1329,GD,VN1C,181A 929 ,,R,D,O ,F ,D,N,C,50,0,0,0,1566763,5180950
Christchurch City,30/07/2014,Wed,1535,CA,SN1C,130A ,,R,D,BF,F , ,N,C,50,0,0,0,1566674,5180717
Christchurch City,18/02/2014,Tue,1145,LB,CN1S,303B ,,R,D,BF,F ,X,T,C,50,0,0,1,1566817,5181090
Christchurch City,15/04/2014,Tue,1306,FC,CN1C,331A 350A ,,R,D,OF,F , ,N,X,50,0,0,1,1566922,5181793
Christchurch City,29/06/2014,Sun,1945,KC,CW2P,302A ,,E,D,DO,F ,X,G,C,50,0,0,1,1566896,5181525
Christchurch City,18/07/2014,Fri,807,FA,CS1C,181A ,,E,W,O ,L ,X,G,R,50,0,0,0,1566896,5181525
Christchurch City,05/08/2014,Tue,1541,DA,CN1,111A 131A 517A ,,E,D,O ,F ,T,N,C,50,0,0,0,1566627,5182877
Christchurch City,03/11/2014,Mon,1245,JA,CS1C,302B 375B ,,E,D,B ,F ,T,G,C,50,0,0,1,1566930,5182056
Christchurch City,09/02/2014,Sun,1420,NA,VN1K,717B ,,E,D,BF,F ,X,G,X,50,0,0,1,1566896,5181525
Christchurch City,29/03/2014,Sat,1240,NA,CN1K,717B ,,M,D,O ,F ,X,T,X,50,0,0,1,1566896,5181525
Christchurch City,13/01/2014,Mon,1012,AC,VS1C,159A ,,R,D,B ,F , , ,N,50,0,0,0,1566613,5180207
Christchurch City,26/06/2014,Thu,905,KB,CN1C,303B ,,R,D,B ,F ,T,N,C,50,0,0,0,1566623,5180341
Christchurch City,29/01/2014,Wed,644,MA,SS1T,330B 373B ,,R,D,B ,F ,T,N,N,50,0,0,1,1566623,5180341
Christchurch City,28/10/2014,Tue,857,HA,VW1C,301A 375A ,,R,D,OF,F ,X,S,C,50,0,0,1,1571336,5178510
Christchurch City,03/11/2014,Mon,1540,LB,MN1C,303B 377B 930 ,,R,D,B ,F ,D,N,N,50,0,0,0,1564626,5179713
